time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133514800,-167.605777,-47.625225,47.029688,8.287659,8.670960,NaN,NaN,NaN
20200203T133514900,-167.415733,-47.825354,47.029686,8.287662,8.800920,NaN,NaN,NaN
20200203T133515000,-167.278904,-48.036599,47.029684,8.287663,8.831880,NaN,NaN,NaN
20200203T133515100,-167.081259,-48.258964,47.029682,8.287666,9.047160,NaN,NaN,NaN
20200203T133515200,-166.853205,-48.425740,47.029681,8.287669,9.247320,NaN,NaN,NaN
20200203T133515300,-166.647956,-48.570279,47.029679,8.287672,9.258480,NaN,NaN,NaN
20200203T133515400,-166.412299,-48.703701,47.029678,8.287675,9.309240,NaN,NaN,NaN
20200203T133515500,-166.214653,-48.892712,47.029676,8.287677,9.388440,NaN,NaN,NaN
20200203T133515600,-166.055017,-49.092840,47.029675,8.287679,9.440280,NaN,NaN,NaN
20200203T133515700,-165.895382,-49.315204,47.029673,8.287682,9.480960,NaN,NaN,NaN
20200203T133515800,-165.728143,-49.470860,47.029671,8.287684,9.469440,NaN,NaN,NaN
20200203T133515900,-165.500088,-49.604282,47.029670,8.287687,9.457200,NaN,NaN,NaN
20200203T133516000,-165.310042,-49.715467,47.029669,8.287689,9.385200,NaN,NaN,NaN
20200203T133516100,-165.104793,-49.860007,47.029668,8.287692,9.294120,NaN,NaN,NaN
20200203T133516200,-164.907146,-50.004546,47.029666,8.287695,9.282600,NaN,NaN,NaN
20200203T133516300,-164.717102,-50.182438,47.029665,8.287697,9.289080,NaN,NaN,NaN
20200203T133516400,-164.527057,-50.338095,47.029663,8.287700,9.132120,NaN,NaN,NaN
20200203T133516500,-164.329410,-50.504870,47.029662,8.287702,9.067320,NaN,NaN,NaN
20200203T133516600,-164.116559,-50.627174,47.029661,8.287705,9.046800,NaN,NaN,NaN
20200203T133516700,-163.880901,-50.738360,47.029660,8.287708,8.981280,NaN,NaN,NaN
20200203T133516800,-163.652844,-50.827310,47.029659,8.287711,8.949600,NaN,NaN,NaN
20200203T133516900,-163.432391,-50.938495,47.029658,8.287714,8.941320,NaN,NaN,NaN
20200203T133517000,-163.189132,-51.094153,47.029657,8.287717,9.084240,NaN,NaN,NaN
20200203T133517100,-162.968679,-51.227575,47.029655,8.287720,9.053280,NaN,NaN,NaN
20200203T133517200,-162.786235,-51.349878,47.029654,8.287722,8.969040,NaN,NaN,NaN
20200203T133517300,-162.573384,-51.505535,47.029653,8.287725,8.984160,NaN,NaN,NaN
20200203T133517400,-162.375735,-51.583366,47.029652,8.287728,8.922240,NaN,NaN,NaN
20200203T133517500,-162.155281,-51.672316,47.029651,8.287731,8.810640,NaN,NaN,NaN
20200203T133517600,-161.950031,-51.794619,47.029650,8.287733,8.775720,NaN,NaN,NaN
20200203T133517700,-161.775189,-51.928039,47.029649,8.287736,8.723520,NaN,NaN,NaN
